GEOID_12,med_hou_inc,med_inc_q,below_pov,bach_degre,grad_degre,asian,black,hispanic,white,home_age,loss_n,gain_n,change_5_200,suhi_2013,suhi_2022,suhi_change,tree_area_13_n,tree_area_22_n
42101020300,41020,2,0.182145428,0.040941176,0.021176471,1.6,87.4,6.2,3.4,83,0.049129258,0.043368457,-0.005760795,8.596457874,6.248243983,-2.348213895,0.110821393,0.103209481
42101013900,41042,2,0.219114219,0.179523142,0.164796634,0.3,51.6,21.1,40.9,39,0.05892111,0.062405465,0.003484358,6.248292022,8.058981929,1.810689909,0.114645836,0.115460996
42101007200,41226,2,0.251901141,0.114893617,0.052224371,2.3,81.4,6.8,2.2,83,0.039128051,0.05759562,0.018467571,8.279490703,10.25160799,1.972117289,0.088152373,0.101797134
42101006100,41325,2,0.233028223,0.099526066,0.030542391,9.2,83.6,0,6.3,62,0.026488955,0.056843763,0.030354824,6.976496462,8.840113961,1.863617498,0.099973901,0.126504876
42101006700,41581,2,0.272197962,0.050479084,0.050011685,7.6,85.1,1.4,2,81,0.021647629,0.072907915,0.051260283,7.405769646,8.897449415,1.49167977,0.131174458,0.175675958
42101011800,41649,2,0.386715196,0.14645146,0.14217897,1.6,95.6,0.3,0.5,81,0.040082064,0.048783337,0.008701272,7.911197379,7.869839814,-0.041357566,0.109836488,0.113229301
42101013200,41898,2,0.256941567,0.268135904,0.163452709,6.9,51,14.3,30.9,31,0.029752717,0.059884675,0.030131945,8.007543448,5.703039155,-2.304504294,0.063694916,0.090367325
42101006500,43081,2,0.201202843,0.068872643,0.093497499,0,92,6.6,2.6,83,0.052268888,0.102069743,0.049800841,6.947683759,8.813420225,1.865736463,0.259890038,0.321740573
42101027902,43205,2,0.295021962,0.059934853,0.071009772,3.7,59,10,29.3,73,0.051955051,0.06591549,0.013960438,6.943518644,7.40720999,0.463691348,0.323786484,0.342145003
42101020400,43306,2,0.40509915,0.035278746,0.041376307,0,89.7,5.7,1.2,83,0.044391193,0.046378546,0.001987355,7.969661494,6.009479697,-1.960181795,0.120529431,0.122657756
42101024800,43347,2,0.320976492,0.120939876,0.028334485,0,93.5,0,1.9,83,0.063666926,0.066355686,0.002688764,7.295610095,6.206303665,-1.089306428,0.158458843,0.158058214
42101030501,43673,2,0.332425639,0.092170466,0.053848695,4.3,52.4,37,7.9,74,0.028304446,0.031465752,0.003161312,8.825455619,4.749272905,-4.076182707,0.077449858,0.077687327
42101015600,43750,2,0.448184818,0.134122288,0.09270217,0.5,26.1,54.9,34.3,83,0.049800272,0.035269994,-0.014530287,7.122253718,9.023433923,1.901180205,0.068997625,0.052038626
42101009200,43839,2,0.316178645,0.209729234,0.169343736,18.7,53.1,4.1,20.2,68,0.044653517,0.063839309,0.019185786,7.008225301,8.889606103,1.881380805,0.118381692,0.13559001
42101034501,44094,2,0.129481617,0.185544171,0.193575187,19.5,14.2,9.5,53.6,44,0.057804806,0.055193718,-0.002611087,7.478972407,8.008513908,0.5295415,0.164375024,0.156421919
42101010100,44144,2,0.203552398,0.084982014,0.052832734,0,96.2,0.4,1.6,83,0.050114222,0.052532604,0.002418381,10.51012721,10.25399262,-0.256134589,0.101800891,0.10094942
42101031502,44593,2,0.185250219,0.153846154,0.062827225,31.5,6.2,17.4,43.4,69,0.016470779,0.026791078,0.010320303,7.160312192,8.275398116,1.115085924,0.035586575,0.043117119
42101027600,44802,2,0.150193798,0.073775989,0.107645875,3.6,80.8,12.6,1.6,79,0.05232158,0.040254023,-0.01206756,7.894613151,8.273798777,0.379185627,0.138073203,0.124807582
42101000901,44926,2,0.251518219,0.419988446,0.411322935,13.7,18.7,4.2,62.3,83,0.03391512,0.026525828,-0.007389311,7.759824528,8.645197875,0.885373346,0.043877521,0.038173403
42101008500,45397,2,0.248831776,0.150099184,0.05664536,1.8,83.4,1.2,10.1,83,0.034679649,0.045884072,0.01120442,9.178582472,11.03669786,1.858115386,0.077976884,0.084818053
42101006200,45502,2,0.317417783,0.101293103,0.003591954,6.8,87.9,0.9,4.8,79,0.022549497,0.028255141,0.005705645,7.547189881,9.967777111,2.42058723,0.045790478,0.05074668
42101011100,45519,2,0.233586926,0.115542763,0.029194079,0,95,1.3,2,81,0.0317188,0.049283531,0.017564728,8.138527055,7.847716616,-0.290810438,0.077906451,0.090502746
42101018802,45570,2,0.406294035,0.01946678,0.090139653,0,33.2,78.5,21.2,83,0.029299398,0.023917963,-0.005381432,9.643866333,7.536238712,-2.10762762,0.050224262,0.042240253
42101026700,45667,2,0.188480922,0.127819549,0.020837809,0,94.9,0.7,0,76,0.037612076,0.027636449,-0.009975633,9.442655171,8.815587231,-0.627067939,0.078332027,0.066916457
42101026800,45768,2,0.228615071,0.158216783,0.081876457,2.8,75.9,7.1,9.4,68,0.080221484,0.058573361,-0.021648135,6.07388051,7.550076297,1.476195788,0.211278517,0.18860316
42101019000,45814,2,0.363024267,0.066460954,0.01281747,1.7,10.6,73.4,24.3,81,0.018469292,0.031509245,0.013039952,8.687520436,5.090787482,-3.59673295,0.056165398,0.065581212
42101008102,45888,2,0.204035366,0.124565469,0.030127462,0.6,70.2,1.6,17.8,83,0.029415624,0.039915715,0.010500097,8.985460396,10.45014742,1.464687024,0.054315565,0.061335431
42101015101,45963,2,0.398737808,0.067484663,0.080777096,1.9,89.3,7.5,6.6,81,0.091566215,0.052411201,-0.039155016,7.545737554,8.336071332,0.790333777,0.118936801,0.081848299
42101026500,46181,2,0.222199213,0.068310563,0.063645452,0,94.9,0.6,2.5,73,0.049160835,0.035598929,-0.013561905,9.203046334,6.769128598,-2.433917732,0.098364575,0.081550606
42101006000,46446,2,0.25969312,0.093342981,0.069464544,3.7,74.5,6.1,9,68,0.028074436,0.052414847,0.024340409,7.123350888,8.637508478,1.514157589,0.084549884,0.106896727
42101033600,46797,2,0.267180805,0.155232439,0.065943068,20,8.1,13.4,65.2,66,0.058438226,0.065227306,0.006789078,7.014585427,7.872231115,0.85764569,0.108918214,0.109482082
42101032900,46914,2,0.214126186,0.135849057,0.048679245,8.6,16.5,30.6,48.2,67,0.053965108,0.044634265,-0.009330835,6.512395571,8.322892668,1.810497096,0.197210144,0.183946234
42101017900,46950,2,0.326420198,0.037725824,0.128320935,1.2,19.4,45,32.8,83,0.052232504,0.032207318,-0.020025186,8.096864114,9.698318145,1.60145403,0.080071407,0.056779424
42101027401,46952,2,0.196261682,0.159333025,0.012968967,23.4,50,25.4,3.5,83,0.03157484,0.049453319,0.017878479,7.507408443,6.66068555,-0.846722895,0.091998689,0.107711564
42101008400,47008,2,0.284914951,0.088399606,0.076569175,3.6,84.8,0.5,1.7,83,0.024848973,0.03700491,0.012155931,8.832472786,11.2162692,2.383796415,0.051128152,0.06019047
42101017202,47102,2,0.291738879,0.049019608,0.024313725,0.9,98.7,0,0.3,83,0.082192832,0.058577561,-0.023615271,9.37892954,8.045687535,-1.333242004,0.118076306,0.092237312
42101035900,47593,2,0.138418642,0.21107507,0.079935125,24.7,1.8,7.4,65.5,57,0.069354227,0.058462971,-0.01089126,6.689038928,7.734669421,1.045630492,0.109758325,0.178434689
42101031900,47843,2,0.205240175,0.079565473,0.034644745,3.1,38.1,26.5,34.7,72,0.053130605,0.066071447,0.012940838,6.213464622,7.81408581,1.60062119,0.171913743,0.182682273
42101012204,48000,2,0.183323299,0.203168686,0.246039143,4.1,77.7,2.2,13.6,60,0.035899002,0.058000147,0.022101136,6.515503581,5.459458037,-1.056045544,0.12970633,0.146277532
42101032100,48088,2,0.112040633,0.108915055,0.122371741,0.7,21.7,34.1,43,70,0.051139554,0.068114999,0.016975443,6.607697461,8.775518602,2.167821143,0.107783532,0.120316784
42101025800,48100,2,0.113491604,0.091822095,0.141319943,0.1,79.2,1.6,4.4,64,0.052057074,0.08393282,0.031875733,5.171352858,6.529212331,1.357859477,0.177388903,0.202392829
42101007700,48581,2,0.306886228,0.41991342,0.284632035,15,20.1,5.3,54.2,83,0.056875213,0.10514707,0.048271859,5.765063948,8.330957746,2.565893805,0.212040922,0.258330242
42101024300,48617,2,0.249128453,0.205925384,0.143745428,2.1,83.2,2.9,10.6,83,0.076253974,0.077938457,0.001684485,5.543684252,5.560820181,0.017135928,0.266026679,0.270328677
42101031101,48663,2,0.280659341,0.112720848,0.023321555,14,29.1,28.9,29.7,73,0.010556628,0.015921036,0.005364398,7.82423361,8.249394884,0.425161276,0.019838434,0.023373884
42101028100,48750,2,0.155428571,0.101644245,0.075635277,0,83.7,7.5,8.4,83,0.056946547,0.050256118,-0.006690424,7.220241133,7.869801508,0.649560377,0.18804327,0.183077659
42101008101,48803,2,0.29857663,0.198387097,0.082258065,0,89.9,1.3,9.2,83,0.035811433,0.048032567,0.012221132,8.998211036,10.58952543,1.591314397,0.079649934,0.090337798
42101033300,49178,2,0.125698324,0.207784055,0.085373509,13.5,10.6,9.4,65.6,57,0.049699683,0.038288252,-0.011411438,6.565902428,7.782398649,1.216496222,0.100219472,0.086444152
42101003702,49493,2,0.131966503,0.208739924,0.048790836,25.3,37.5,1.1,27.9,83,0.018213588,0.03112087,0.012907286,9.175415255,10.23500146,1.059586205,0.036544767,0.049965016
42101009600,50786,2,0.265167364,0.081592432,0.05597162,0.2,94.6,13.1,0,83,0.051448843,0.049694738,-0.001754107,8.840519559,10.45122212,1.610702563,0.089900505,0.085203746
42101032500,50876,2,0.218518519,0.050295858,0.018244576,13.7,17.4,17.6,44.7,81,0.060277272,0.045073988,-0.015203287,5.716450734,8.016096024,2.299645291,0.130237183,0.112647952
42101031102,50927,2,0.129032258,0.07182118,0.020153903,4,48.4,48.8,16.1,67,0.022113747,0.023476776,0.001363034,7.103807854,6.99064334,-0.113164514,0.065696053,0.065475228
42101030200,51000,2,0.182380029,0.060833903,0.051606288,2,46,34.9,23.3,75,0.0419771,0.037830265,-0.004146842,6.591034041,5.176420273,-1.414613771,0.129480856,0.124828455
42101033701,51319,2,0.173699304,0.166505512,0.088957648,13.8,22.2,12,49.2,63,0.040975576,0.040877993,-9.76E-05,7.533253715,7.666183746,0.13293003,0.125011443,0.122301187
42101004103,51450,2,0.381214301,0.111219512,0.024065041,28.7,1.7,52.1,25.2,83,0.015495949,0.026859768,0.011363808,10.36648347,10.6427889,0.276305435,0.042127254,0.05373961
42101012100,51555,2,0.190902022,0.166200559,0.237315222,1.7,72.8,2.3,20,63,0.060925637,0.068272955,0.007347314,6.345758806,5.531439102,-0.814319705,0.244458318,0.251734048
42101010000,51734,2,0.221852929,0.152937315,0.084345258,0.6,88.9,1.6,5.2,83,0.033258472,0.047377495,0.01411901,9.408005145,8.864580525,-0.543424619,0.082534116,0.091385764
42101017000,51989,2,0.236550935,0.164754098,0.213934426,3.9,69.8,3.3,20.1,54,0.026157062,0.072520732,0.046363668,8.010830877,6.253312673,-1.757518203,0.122423267,0.159875044
42101025300,52207,2,0.158380202,0.092289372,0.144388211,1.3,83.9,2.6,11.6,81,0.081414395,0.066503997,-0.014910396,6.161347297,6.465895346,0.304548049,0.186020091,0.171022444
42101030900,53088,2,0.126798342,0.131636364,0.036,7.6,47,16.2,25.1,66,0.028531036,0.0419953,0.01346426,7.247263165,3.450823698,-3.796439459,0.079972486,0.083860085
42101031600,53167,2,0.1535,0.103612815,0.042944785,25.8,15.3,21.5,41.5,70,0.019386817,0.028901274,0.009514463,7.335118929,8.993171284,1.658052355,0.051571378,0.059429855
42101031402,53633,2,0.270918458,0.068464182,0.041237113,29.4,12.6,29.7,24.6,66,0.013914761,0.020661629,0.006746861,7.283891799,6.833491191,-0.450400607,0.026646734,0.029729834
42101031000,53914,2,0.254213284,0.131818182,0.058008658,21.5,22.4,21.4,40.8,66,0.039827703,0.052328974,0.012501261,6.697623002,6.407948634,-0.289674369,0.103004902,0.110395497
42101026100,54132,2,0.117156208,0.126969833,0.121116614,0,93.5,0,4.5,64,0.057803353,0.054084336,-0.003719022,6.020847545,6.481476086,0.460628543,0.120647844,0.112773029
42101025900,54229,2,0.159703337,0.154394299,0.086528673,1.5,93.3,2.2,2.9,67,0.032263055,0.033742255,0.001479206,6.943620129,8.324544624,1.380924493,0.057973443,0.05579695
42101027500,54261,2,0.216292747,0.143594414,0.051001821,6.7,68.1,28.4,8.7,82,0.048499778,0.063991947,0.015492156,7.546220771,7.302575601,-0.243645172,0.191667862,0.211339255
42101033400,54267,2,0.191859276,0.18847903,0.111925215,20,20.1,13.2,47.2,62,0.031737435,0.028081238,-0.003656197,7.764570583,7.998784528,0.234213945,0.059841395,0.053587736
42101015200,54416,2,0.388142748,0.09649395,0.014582687,5.9,82.8,6.5,5.1,71,0.058750733,0.077758626,0.019007891,7.066576306,6.952157205,-0.114419103,0.133075207,0.148720352
42101034600,54737,2,0.112626656,0.196753566,0.071323168,3.4,29.5,22.8,49.2,49,0.055285368,0.040516198,-0.014769167,10.3704996,10.18532374,-0.185175857,0.147048435,0.139047704
42101034502,55439,2,0.153485528,0.241370558,0.174365482,23.3,20.7,6.2,51.1,45,0.045063872,0.051177336,0.006113463,8.07605037,8.881476076,0.805425704,0.135597281,0.138850721
42101033900,55636,2,0.143410853,0.21986456,0.126410835,1.4,35.6,16.7,48.4,68,0.056007324,0.072125698,0.016118369,6.171133079,6.387059734,0.215926655,0.19245856,0.295234059
42101031401,55864,2,0.197201574,0.063800595,0.035216099,17.5,10.2,33,39.6,69,0.014437205,0.020847556,0.006410345,7.226208757,7.410871069,0.184662313,0.030903986,0.035061702
42101033500,56151,2,0.22088589,0.163132137,0.065252855,16.8,24.8,11.7,36.4,60,0.024312654,0.030965395,0.006652737,7.813390382,8.581308877,0.767918494,0.046462743,0.049459484
42101030700,56641,2,0.153312789,0.210075027,0.122186495,2.5,45.5,22.7,28.2,57,0.046635407,0.072850508,0.026215095,8.116038273,5.897427288,-2.218610984,0.150408312,0.171264406
42101031200,56662,2,0.214688087,0.137692717,0.068580542,5.4,68.4,30.6,15.2,68,0.024838107,0.029891879,0.005053771,7.341084036,8.316886759,0.975802722,0.06423215,0.066571624
42101024400,56912,2,0.338235294,0.2895,0.0955,0,86.4,0,8.9,83,0.070621717,0.078406974,0.00778526,6.836561552,6.472475727,-0.364085824,0.224530193,0.233575063
42101003300,56923,2,0.254739912,0.059901654,0.131649531,7.3,43,16.8,40.9,74,0.036922661,0.042453726,0.005531062,6.929296564,9.077467415,2.148170849,0.075080547,0.081340668
42101031501,57310,2,0.103846763,0.168737737,0.068454327,28.8,2,24.9,45.1,69,0.037719113,0.017840864,-0.01987826,6.63454951,8.426227849,1.791678338,0.098453532,0.078651733
42101016600,57432,2,0.514052121,0.019379845,0.103875969,14.8,71.1,3.3,11.4,81,0.049303639,0.056420385,0.007116733,7.658181184,6.324621758,-1.33355943,0.124718881,0.131164444
42101018400,57633,2,0.148426491,0.0885585,0.096315449,0.8,0,2.4,93,83,0.00953528,0.023998253,0.014462974,6.397021579,8.855509525,2.458487945,0.029116242,0.041077459
42101026301,57992,2,0.13027471,0.127893738,0.129791271,0,91.4,4.3,2.2,70,0.043576756,0.034331499,-0.009245248,7.871657777,6.357351832,-1.514305946,0.081475618,0.068263382
42101032000,58213,2,0.285594288,0.118435754,0.056089385,1.1,7.2,37.9,59.7,66,0.025657501,0.035048599,0.009391103,6.687449157,8.31908089,1.631631733,0.062334282,0.069943865
42101030600,58231,2,0.141504893,0.104860839,0.080360643,6.5,34.9,23.7,37.6,70,0.053559125,0.064554906,0.010995782,7.046215891,1.490067627,-5.556148264,0.149369773,0.15493417
42101027100,58296,2,0.132397572,0.148681055,0.07529976,9.3,74.7,5,6.9,66,0.041952442,0.045443613,0.003491178,7.719494909,7.504541388,-0.214953521,0.11795906,0.118789637
42101028600,58350,2,0.273016378,0.035389988,0.030733411,4.7,56.1,34.6,4,83,0.030183339,0.044802114,0.014618765,8.623580496,6.861850741,-1.761729755,0.089901253,0.103910685
42101038800,58514,2,0.031728665,0.265406162,0.414215686,0,81.7,2.9,7.4,83,0.05992926,0.080652021,0.020722741,4.321877272,5.276117426,-1.568062258,0.440363301,0.465790857
42101001101,58557,3,0.25615491,0.361461794,0.372093023,8.1,14.5,7.3,62.9,83,0.073150119,0.077218166,0.004068069,7.69490612,8.95045904,1.255552921,0.127925532,0.138301502
42101031800,58607,3,0.246753247,0.141818182,0.055636364,8.7,40.4,26.2,27.5,69,0.032699505,0.037089131,0.004389604,6.475775628,7.502208882,1.026433256,0.090292945,0.091853569
42101003200,58920,3,0.132797858,0.132756133,0.052669553,5.5,56.9,10.2,23.8,83,0.06155262,0.032949643,-0.028602982,8.33247612,10.08073678,1.74826066,0.088287845,0.062467166
42101035800,58979,3,0.098222638,0.178526841,0.153349979,20.3,4,4,66.1,54,0.079851101,0.061787443,-0.01806365,4.931478074,6.814238402,1.882760328,0.200583458,0.183067672
42101035701,59013,3,0.175597874,0.335014006,0.065546218,33.1,6.3,6.9,49.8,52,0.048867792,0.050452812,0.001585022,6.554259393,7.431640664,0.877381272,0.130114443,0.126707293
42101038000,59167,3,0.264027838,0.164876816,0.015792798,1.5,8.5,35.4,63.3,83,0.017395586,0.039944671,0.022549087,7.729001813,9.260600272,1.531598458,0.034791432,0.049452218
42101035601,59257,3,0.097927672,0.288378766,0.095648015,16.7,4.4,12.7,66.8,51,0.067550266,0.060652074,-0.006898185,7.591247112,7.24831454,-0.342932573,0.183083629,0.177461775
42101014000,59375,3,0.340665236,0.316185696,0.13258051,6.2,43.2,5.8,40.2,32,0.064246299,0.050447714,-0.013798569,7.332277759,8.314274763,0.981997004,0.104534996,0.091873846
42101018001,59531,3,0.103106709,0.185019564,0.09726104,0,1.1,14.8,87.4,83,0.041641998,0.038478234,-0.003163763,8.238171999,9.005780627,0.767608626,0.085992809,0.087087528
42101023800,59534,3,0.107414449,0.201055262,0.170508192,0.9,59.8,9.9,25,83,0.099505999,0.106443253,0.006937261,6.278203491,5.444211724,-0.833991767,0.292630801,0.297372672
42101034900,59563,3,0.09088992,0.078395385,0.058206607,4.7,28.9,23.9,48.4,61,0.037476826,0.05607846,0.018601635,5.749235985,7.888488276,2.139252289,0.126041977,0.134826995
42101003001,59583,3,0.141334829,0.271882013,0.089772363,36.8,16.3,8.5,32.6,83,0.015160906,0.023711567,0.00855066,9.096267977,10.32291049,1.226642515,0.017715965,0.026861639
42101008701,59722,3,0.157632192,0.231180584,0.533525298,21.4,7.7,3.5,62.6,83,0.062670033,0.099073419,0.036403353,6.217175567,8.048537179,1.831361614,0.174660561,0.214706356
42101030800,59732,3,0.065031587,0.159598494,0.071016311,18,22,26.3,36.2,67,0.043531696,0.061683534,0.01815182,7.211341643,2.83290606,-4.378435579,0.140113441,0.152599672
42101003701,59837,3,0.206296296,0.151577977,0.052983184,21.2,45.4,8.9,23.4,83,0.03397133,0.024878139,-0.009093194,10.13040206,10.63752736,0.5071253,0.040085541,0.032801802
42101005400,60000,3,0.157123835,0.180995475,0.1239819,1.1,79.5,3,18.3,44,0.03533353,0.115171525,0.079837994,4.393220257,6.527034467,2.133814208,0.256895323,0.329846631
42101037800,60000,3,0.128378378,0.295242766,0.204512016,5.1,2.2,3.3,87,83,0.015252625,0.033787692,0.018535065,7.317010179,8.256918249,0.939908069,0.054611829,0.070431637
42101026400,60107,3,0.091326718,0.116104015,0.072764599,0.4,98.4,0,1.2,77,0.050259596,0.040120541,-0.010139059,7.825677098,4.948013537,-2.877663562,0.108230022,0.09598211
42101036000,60598,3,0.135942327,0.260070671,0.123321555,23.5,18.2,3.4,52.8,52,0.046724972,0.033316525,-0.013408448,10.05793681,10.14621402,0.088277214,0.090716474,0.076357541
42101039001,61141,3,0.255212922,0.072006472,0.031148867,2.8,32,60.6,35.9,70,0.026253885,0.024002943,-0.002250943,8.731644973,4.554073297,-4.29075232,0.053416127,0.061980805
42101027200,61146,3,0.15531964,0.210418496,0.098624524,2.2,76,20.1,4.3,65,0.035523432,0.068039091,0.032515653,7.375059227,5.165219085,-2.209840146,0.151849522,0.177801761
42101007800,61205,3,0.32590604,0.294536049,0.328483673,9.2,16.1,6,64.5,83,0.06541065,0.111277759,0.045867094,5.622754136,7.451400328,1.828646196,0.199590663,0.246522974
42101011900,61311,3,0.194922547,0.131630648,0.105809711,0,90,1.2,6.1,72,0.070160381,0.051285641,-0.01887474,7.579709526,8.959539258,1.379829728,0.154108687,0.133398603
42101027402,61430,3,0.333646113,0.078975683,0.011405208,6.5,65.3,19.5,11.9,75,0.036557695,0.0447137,0.008155994,7.920104926,6.363981065,-1.556123863,0.094635012,0.10177515
42101024000,61450,3,0.136917137,0.166034875,0.287717968,5.3,53.6,4.4,31.8,79,0.078165159,0.092826939,0.014661773,7.521249179,5.862019534,-1.659229646,0.220146149,0.234088307
42101007300,61488,3,0.208276798,0.262512267,0.064769382,5.2,69.4,1.2,18.3,83,0.046033564,0.056042583,0.010009026,8.110074292,9.259448087,1.149373795,0.090911912,0.096217545
42101004001,61583,3,0.209889261,0.211163615,0.140874188,7.2,3.5,9.6,80,83,0.009158326,0.020412208,0.011253882,10.17362371,10.79540844,0.621784736,0.019732878,0.031317374
42101003901,61984,3,0.179716751,0.28962854,0.115299743,16.1,8.1,9.1,66.9,83,0.009387155,0.019184938,0.009797785,10.69188622,10.40665977,-0.285226455,0.013811052,0.02318486
42101020600,62143,3,0.109580052,0.259229535,0.349117175,5.4,28.1,11.1,55.6,70,0.054198237,0.07659394,0.022395697,7.358348961,5.707850642,-1.650498324,0.233858464,0.251029814
42101030502,62270,3,0.253548387,0.12926249,0.059740946,10.8,39.9,18.4,16.6,71,0.052153342,0.045986909,-0.006166427,6.464606083,4.035473426,-2.429132656,0.128537063,0.119028888
42101025700,62516,3,0.087051143,0.240171787,0.359762141,4.5,38.2,2.3,51.8,60,0.076705579,0.082306335,0.005600741,6.95379157,6.191306258,-0.762485314,0.276526718,0.282605021
42101005500,62616,3,0.11623647,0.173882353,0.052470588,2.9,80.4,5.3,9,55,0.087718542,0.062637928,-0.025080621,5.663507906,7.529443237,1.86593533,0.204264364,0.176433469
42101026000,62651,3,0.101362579,0.187153053,0.137589215,0,95.1,1,1.5,67,0.04054984,0.045025017,0.004475168,6.803731792,6.630426699,-0.173305093,0.111398698,0.111998744
42101034200,62686,3,0.162601626,0.280080214,0.130347594,5.2,22.4,5.9,67.3,48,0.067838604,0.093183507,0.025344985,6.960111561,5.092758474,-1.867353088,0.123313552,0.333485885
42101029300,63048,3,0.462697538,0.089802131,0.104008118,0,39.9,36.1,27.2,83,0.037482181,0.048797874,0.011315683,7.359218527,5.654761073,-1.704457453,0.113677937,0.122625968
42101035702,63115,3,0.246384166,0.247093023,0.080749354,13.2,0.9,0.9,75.5,54,0.06532709,0.040676484,-0.024650607,5.336627728,6.066088857,0.729461128,0.135749615,0.108720777
42101012203,63750,3,0.296442688,0.396166134,0.258785942,27.3,29.8,11.4,22.3,50,0.045548912,0.065331616,0.019782702,8.196032242,7.822739438,-0.373292801,0.179200074,0.201036985
42101008000,63906,3,0.227671233,0.31113388,0.191598361,0.7,70.9,1.5,19.8,83,0.044252421,0.063582685,0.01933026,8.281108373,9.291056929,1.009948558,0.130070243,0.145040079
42101019100,65048,3,0.196419098,0.115316029,0.060035665,8.4,14.7,68.7,16.6,75,0.022430887,0.026440556,0.004009669,9.756797341,6.003003884,-3.753793457,0.080783573,0.085219614
42101012000,65331,3,0.104702194,0.145424837,0.361928105,9.4,46.3,7.1,32.1,78,0.108019442,0.08315774,-0.024861706,5.07768862,4.313119047,-0.764569576,0.320638388,0.293251001
42101035500,65553,3,0.114955676,0.153479853,0.188278388,23.2,6.1,5.3,67.1,57,0.051130611,0.052875694,0.001745086,8.42508368,8.249597892,-0.175485788,0.142568306,0.13708901
42101034801,65673,3,0.103321033,0.091129032,0.058064516,4.2,4.1,8.2,87,71,0.055525124,0.051721868,-0.00380326,7.065996381,9.087477975,2.021481596,0.187541213,0.17256559
42101037200,66431,3,0.1839303,0.131740196,0.071384804,26.5,4.9,6.2,52.6,83,0.012586859,0.041593594,0.029006738,8.421519568,10.09008131,1.668561742,0.045722481,0.073104104
42101031300,66521,3,0.25876764,0.062686567,0.011542289,19.5,25.9,24.1,32.1,66,0.017752314,0.027438747,0.009686423,7.134297166,8.231774559,1.097477392,0.051867716,0.059435996
42101004104,66648,3,0.246777658,0.221539457,0.050129366,38.3,0.6,25.2,45.4,83,0.023658767,0.019783765,-0.003875003,10.53133779,11.00006343,0.468725633,0.029518752,0.027820345
42101033800,67160,3,0.104333868,0.191248291,0.058995898,4.8,13.3,16.4,71.1,62,0.051563609,0.067780523,0.016216908,8.356250055,7.363703358,-0.992546698,0.083660759,0.165558553
42101004101,67992,3,0.205256299,0.188029362,0.092603049,30.2,9,28.1,42.9,83,0.037255624,0.016897029,-0.0203586,9.575895478,10.68523989,1.109344417,0.04373172,0.025070983
42101033000,68227,3,0.305896958,0.115615086,0.08565386,5.4,22.9,32,44.1,67,0.021470246,0.016586277,-0.004883979,7.515957875,9.108099158,1.592141284,0.053546539,0.048613597
42101018002,68380,3,0.161970643,0.093483767,0.075754087,2.5,1.4,5.9,76.3,83,0.017879772,0.022362437,0.004482663,8.539543162,9.66329563,1.123752467,0.026633825,0.030303664
42101002200,68412,3,0.161082474,0.225490196,0.212254902,3.9,42.8,9.2,40.3,83,0.038865099,0.031497134,-0.007367968,9.687879845,10.65390342,0.966023579,0.050361735,0.044805587
42101004202,68419,3,0.165054069,0.120827457,0.076398684,15.6,4.2,19,70.4,83,0.016498681,0.018842845,0.002344157,9.519606151,11.06896919,1.549363035,0.03682987,0.039270439
42101013800,68864,3,0.222576531,0.167821401,0.190146266,3.2,62.2,5.8,27,83,0.085945399,0.042851386,-0.043094025,7.068451295,9.067250812,1.998799516,0.130332728,0.08849473
42101037900,69198,3,0.148519362,0.202688728,0.118665977,2.2,0.2,6.5,91.5,83,0.022828757,0.024603412,0.001774655,8.468314013,10.04532901,1.577014997,0.0420122,0.040207991
42101000500,69267,3,0.260416667,0.193069307,0.227310231,16.6,29.8,9.8,43.7,58,0.008791491,0.010258487,0.001466996,8.866929339,8.338634386,-0.528294953,0.011696667,0.013582048
42101034100,69623,3,0.05752299,0.197365326,0.130087038,12.1,3,13.6,73.5,64,0.0705764,0.069612128,-0.000964286,7.435020701,7.148364545,-0.286656155,0.033111151,0.180214964
42101035100,70000,3,0.141968912,0.22040371,0.190943808,4.6,11.4,5.4,76.7,46,0.037028245,0.03891135,0.00188311,5.880066078,8.915041636,3.034975556,0.117081025,0.115775441
42101026302,70182,3,0.064983535,0.155739972,0.126417704,0,96.8,1.4,3.2,76,0.040996009,0.042062878,0.001066868,9.03694615,5.21340737,-3.823538785,0.106558021,0.105068587
42101025400,70234,3,0.142301143,0.216956802,0.190844616,1.1,81.5,5.5,12.7,76,0.079101064,0.080848871,0.001747812,5.90280185,5.376996404,-0.525805445,0.207554424,0.208218461
42101028500,70417,3,0.471828287,0.020397756,0.016318205,18.7,31.3,39.4,1.8,83,0.040599212,0.038251301,-0.002347906,8.329599402,7.250132736,-1.079466668,0.090273559,0.085622625
42101034802,70417,3,0.081348479,0.11129386,0.105537281,0,23.4,11.2,63.6,64,0.081274743,0.064337017,-0.016937744,5.497491972,7.923377051,2.425885081,0.282801857,0.256728522
42101020800,70560,3,0.154296875,0.325414365,0.475690608,9.5,32.1,8.5,47.1,68,0.062345771,0.103706323,0.041360516,4.349217481,4.108102962,-0.241114518,0.441190971,0.487285825
42101032600,70711,3,0.141483134,0.083189241,0.087800192,12.4,10.2,11.3,64.3,73,0.045455996,0.028308092,-0.017147913,6.450462218,8.366124487,1.915662272,0.088861166,0.068969472
42101033101,70882,3,0.206896552,0.074085652,0.072210066,7.3,25.7,17.5,50.9,72,0.031616162,0.019846122,-0.01177005,6.903598456,8.350056717,1.446458259,0.071365099,0.058737877
